,total_cases,weekly_hosp_admissions_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,BanOnAllEvents,BanOnAllEventsPartial,ClosDaycare,ClosDaycarePartial,ClosPrim,ClosPrimPartial,ClosPubAny,ClosPubAnyPartial,ClosSec,ClosSecPartial,EntertainmentVenues,EntertainmentVenuesPartial,GymsSportsCentres,GymsSportsCentresPartial,HotelsOtherAccommodationPartial,IndoorOver100,IndoorOver1000,IndoorOver50,MasksMandatoryAllSpacesPartial,MasksMandatoryClosedSpaces,MasksVoluntaryAllSpaces,MassGather50,MassGather50Partial,MassGatherAll,MassGatherAllPartial,NonEssentialShops,NonEssentialShopsPartial,OutdoorOver100,PlaceOfWorshipPartial,PrivateGatheringRestrictions,QuarantineForInternationalTravellers,QuarantineForInternationalTravellersPartial,RestaurantsCafes,RestaurantsCafesPartial,SocialCirclePartial,StayHomeGen,StayHomeGenPartial,StayHomeOrderPartial,Teleworking,TeleworkingPartial,tmin,tmax,prcp,wdir,wspd,wpgt,pres,R_kat,new_cases,new_cases_lead_1,new_cases_lead_2,new_cases_lead_3,new_cases_lead_4,new_cases_lead_5
363,2108895,77.218,1.953,0.104,9.6,1.75,0.2,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.1,4.8,0.0,182.8,6.2,16.7,1004.9,0,13380.0,14490.429,14149.429,13948.571,13610.571,13204.0
364,2125261,77.218,1.935,0.104,9.6,1.83,0.24,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.1,7.3,0.0,176.4,7.0,18.5,997.2,0,14490.429,14149.429,13948.571,13610.571,13204.0,11294.429
365,2137691,77.218,1.917,0.104,9.6,1.88,0.3,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.8,5.5,6.4,318.4,11.6,33.3,996.1,0,14149.429,13948.571,13610.571,13204.0,11294.429,12238.143
366,2147769,74.14,1.899,0.099,10.1,1.91,0.32,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.1,2.8,5.2,248.5,8.3,27.8,997.0,0,13948.571,13610.571,13204.0,11294.429,12238.143,11733.143
367,2154656,74.14,1.908,0.099,10.1,1.98,0.37,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.1,3.1,0.0,285.7,10.0,24.1,1004.5,0,13610.571,13204.0,11294.429,12238.143,11733.143,12460.0
368,2164043,74.14,1.917,0.099,10.1,2.04,0.43,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,2.8,2.4,279.5,11.7,33.3,1013.3,0,13204.0,11294.429,12238.143,11733.143,12460.0,11127.143
369,2179679,74.14,1.927,0.099,10.1,2.1,0.5,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.4,0.1,258.0,10.5,29.6,1015.8,0,11294.429,12238.143,11733.143,12460.0,11127.143,11095.857
370,2194562,74.14,1.936,0.099,10.1,2.15,0.55,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.4,5.0,4.5,270.2,8.7,29.6,1005.9,0,12238.143,11733.143,12460.0,11127.143,11095.857,10853.429
371,2207393,74.14,1.945,0.099,10.1,2.21,0.62,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.6,5.3,9.8,321.3,8.4,33.3,999.1,0,11733.143,12460.0,11127.143,11095.857,10853.429,10403.571
372,2224911,74.14,1.954,0.099,10.1,2.25,0.68,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.6,7.0,3.2,330.8,15.1,40.8,1000.7,0,12460.0,11127.143,11095.857,10853.429,10403.571,10139.143
373,2225659,62.862,1.964,0.085,11.8,2.28,0.72,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-4.3,1.3,0.0,70.2,6.8,18.5,1006.4,0,11127.143,11095.857,10853.429,10403.571,10139.143,9854.0
374,2232327,62.862,1.951,0.085,11.8,2.35,0.79,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-4.7,0.3,0.3,47.5,6.9,16.7,1001.4,0,11095.857,10853.429,10403.571,10139.143,9854.0,8584.571
375,2240017,62.862,1.939,0.085,11.8,2.43,0.87,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.9,4.1,0.5,277.3,4.8,14.8,1004.6,0,10853.429,10403.571,10139.143,9854.0,8584.571,9430.571
376,2252504,62.862,1.927,0.085,11.8,2.51,0.99,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.5,10.3,2.8,234.0,9.1,42.6,1002.7,0,10403.571,10139.143,9854.0,8584.571,9430.571,9142.286
377,2265536,62.862,1.915,0.085,11.8,2.58,1.08,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.3,10.9,2.2,270.9,19.3,57.4,1011.2,0,10139.143,9854.0,8584.571,9430.571,9142.286,8862.0
378,2276371,62.862,1.903,0.085,11.8,2.66,1.17,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.3,4.5,2.3,33.8,5.7,13.0,1017.1,0,9854.0,8584.571,9430.571,9142.286,8862.0,8399.0
379,2285003,62.862,1.89,0.085,11.8,2.72,1.23,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.2,3.9,7.8,73.6,12.6,33.3,1014.1,0,8584.571,9430.571,9142.286,8862.0,8399.0,7955.571
380,2291673,55.323,1.878,0.075,13.3,2.75,1.26,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-4.4,-0.1,7.9,77.7,15.7,31.5,1005.9,0,9430.571,9142.286,8862.0,8399.0,7955.571,7721.571
381,2296323,55.323,1.868,0.075,13.3,2.81,1.32,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-7.1,-3.7,6.5,37.3,6.5,20.4,1000.7,0,9142.286,8862.0,8399.0,7955.571,7721.571,7414.714
382,2302051,55.323,1.858,0.075,13.3,2.88,1.41,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-8.9,-4.4,2.0,327.2,5.4,14.8,1005.4,0,8862.0,8399.0,7955.571,7721.571,7414.714,7153.0
383,2311297,55.323,1.848,0.075,13.3,2.98,1.5,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-11.1,-6.5,0.0,352.4,7.0,20.4,1011.3,0,8399.0,7955.571,7721.571,7414.714,7153.0,7221.857
384,2321225,55.323,1.838,0.075,13.3,3.07,1.58,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-11.7,-2.5,0.1,314.0,14.2,33.3,1026.4,0,7955.571,7721.571,7414.714,7153.0,7221.857,7245.0
385,2330422,55.323,1.828,0.075,13.3,3.16,1.67,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-11.2,-3.8,0.0,304.7,8.1,20.4,1034.9,0,7721.571,7414.714,7153.0,7221.857,7245.0,7295.286
386,2336906,55.323,1.818,0.075,13.3,3.24,1.73,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-11.5,-1.8,0.0,290.1,8.7,20.4,1040.8,0,7414.714,7153.0,7221.857,7245.0,7295.286,7283.429
387,2341744,45.872,1.808,0.064,15.6,3.28,1.76,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-10.6,-0.6,0.0,249.2,7.6,18.5,1043.3,0,7153.0,7221.857,7245.0,7295.286,7283.429,7262.429
388,2346876,45.872,1.819,0.064,15.6,3.37,1.83,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-13.0,-5.3,1.7,136.9,6.0,16.7,1037.7,0,7221.857,7245.0,7295.286,7283.429,7262.429,7359.286
389,2352766,45.872,1.829,0.064,15.6,3.46,1.89,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-6.9,2.5,3.1,263.6,5.0,11.1,1022.7,0,7245.0,7295.286,7283.429,7262.429,7359.286,7538.714
390,2362364,45.872,1.84,0.064,15.6,3.57,1.96,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6,11.6,0.6,263.3,12.6,42.6,1017.6,0,7295.286,7283.429,7262.429,7359.286,7538.714,7517.571
391,2372209,45.872,1.85,0.064,15.6,3.68,2.02,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.6,9.4,0.0,179.4,5.7,14.8,1019.8,0,7283.429,7262.429,7359.286,7538.714,7517.571,7499.571
392,2381259,45.872,1.86,0.064,15.6,3.8,2.09,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.1,11.3,0.0,275.3,8.2,25.9,1019.6,0,7262.429,7359.286,7538.714,7517.571,7499.571,7667.571
393,2388421,45.872,1.871,0.064,15.6,3.89,2.13,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.5,9.0,0.0,322.6,6.5,16.7,1023.5,0,7359.286,7538.714,7517.571,7499.571,7667.571,7837.143
394,2394515,41.663,1.881,0.061,16.4,3.96,2.17,83.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.6,6.9,0.0,35.0,5.8,14.8,1024.7,0,7538.714,7517.571,7499.571,7667.571,7837.143,7892.429
395,2399499,41.663,1.898,0.061,16.4,4.08,2.24,81.48,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.3,10.4,0.0,291.6,5.9,16.7,1025.8,0,7517.571,7499.571,7667.571,7837.143,7892.429,7965.143
396,2405263,41.663,1.914,0.061,16.4,4.21,2.31,81.48,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.4,13.6,0.0,280.9,6.8,16.7,1034.6,0,7499.571,7667.571,7837.143,7892.429,7965.143,7968.571
397,2416037,41.663,1.931,0.061,16.4,4.35,2.38,81.48,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.3,12.4,0.0,294.7,6.1,14.8,1036.1,1,7667.571,7837.143,7892.429,7965.143,7968.571,8010.0
398,2427069,41.663,1.948,0.061,16.4,4.5,2.45,81.48,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.2,0.0,278.9,6.8,16.7,1031.3,1,7837.143,7892.429,7965.143,7968.571,8010.0,8114.0
399,2436506,41.663,1.965,0.061,16.4,4.67,2.53,81.48,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.7,11.0,1.4,306.8,11.2,29.6,1030.2,1,7892.429,7965.143,7968.571,8010.0,8114.0,8125.143
400,2444177,41.663,1.981,0.061,16.4,4.8,2.58,81.48,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.6,7.4,0.0,322.6,13.6,31.5,1037.1,1,7965.143,7968.571,8010.0,8114.0,8125.143,8176.714
401,2450295,40.509,1.998,0.061,16.4,4.9,2.61,81.48,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.7,10.2,0.0,300.9,6.9,16.7,1037.4,1,7968.571,8010.0,8114.0,8125.143,8176.714,8197.286
402,2455569,40.509,1.993,0.061,16.4,5.07,2.66,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.7,9.6,0.0,281.3,7.0,16.7,1036.2,1,8010.0,8114.0,8125.143,8176.714,8197.286,8282.0
403,2462061,40.509,1.989,0.061,16.4,5.27,2.73,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,9.2,0.0,302.5,6.4,16.7,1036.1,1,8114.0,8125.143,8176.714,8197.286,8282.0,8337.143
404,2472913,40.509,1.984,0.061,16.4,5.48,2.81,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.3,11.2,0.0,281.2,7.1,16.7,1030.6,1,8125.143,8176.714,8197.286,8282.0,8337.143,8316.429
405,2484306,40.509,1.98,0.061,16.4,5.7,2.89,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.2,11.8,3.3,296.4,10.0,27.8,1018.8,1,8176.714,8197.286,8282.0,8337.143,8316.429,8365.286
406,2493887,40.509,1.975,0.061,16.4,5.94,2.97,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.5,5.5,4.4,351.1,14.4,35.2,1024.0,1,8197.286,8282.0,8337.143,8316.429,8365.286,9838.286
407,2502151,40.509,1.971,0.061,16.4,6.13,3.03,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2.4,8.5,0.0,282.4,10.5,24.1,1032.4,1,8282.0,8337.143,8316.429,8365.286,9838.286,8888.571
408,2508655,39.92,1.966,0.062,16.1,6.26,3.07,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2.3,9.2,0.0,286.1,10.1,24.1,1024.7,1,8337.143,8316.429,8365.286,9838.286,8888.571,9344.143
409,2513784,39.92,1.997,0.062,16.1,6.48,3.13,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,6.1,0.0,332.5,9.3,22.2,1021.8,1,8316.429,8365.286,9838.286,8888.571,9344.143,9673.286
410,2520618,39.92,2.028,0.062,16.1,6.72,3.19,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-3.8,5.9,0.0,12.7,6.9,16.7,1021.1,1,8365.286,9838.286,8888.571,9344.143,9673.286,10026.714
411,2541781,39.92,2.059,0.062,16.1,6.98,3.27,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-0.6,5.9,2.5,188.7,6.0,13.0,1020.3,1,9838.286,8888.571,9344.143,9673.286,10026.714,10228.714
412,2546526,39.92,2.09,0.062,16.1,7.25,3.34,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.2,10.0,1.2,217.9,12.7,46.3,1007.3,1,8888.571,9344.143,9673.286,10026.714,10228.714,11778.0
413,2559296,39.92,2.121,0.062,16.1,7.55,3.43,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.1,10.7,0.3,259.2,23.9,61.1,1007.5,1,9344.143,9673.286,10026.714,10228.714,11778.0,9855.429
414,2569864,39.92,2.152,0.062,16.1,7.78,3.49,77.78,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.8,10.3,1.9,249.5,22.2,61.1,1003.2,1,9673.286,10026.714,10228.714,11778.0,9855.429,13247.429
